month,region,merchant_category,card_type,transaction_volume,avg_transaction_usd,interchange_rate,revenue_usd,acceptance_rate
2025-09-01,Asia Pacific,Travel,Prepaid,892765,26.89,0.0216,518491.73,0.9117
2025-09-01,Asia Pacific,Dining,Credit,4443300,82.4,0.0198,7248956.59,0.9113
2025-09-01,Asia Pacific,Dining,Debit,3565068,41.67,0.0192,2852161.37,0.9141
2025-09-01,Asia Pacific,Dining,Prepaid,909866,28.83,0.0192,503672.79,0.902
2025-09-01,Asia Pacific,Healthcare,Credit,4629755,88.91,0.0159,6544779.28,0.9146
2025-09-01,Asia Pacific,Healthcare,Debit,3383015,43.16,0.0164,2394417.3,0.9036
2025-09-01,Asia Pacific,Healthcare,Prepaid,889898,27.63,0.0158,388526.83,0.901
2025-09-01,Asia Pacific,E-commerce,Credit,4839620,81.24,0.0243,9553719.42,0.9101
2025-09-01,Asia Pacific,E-commerce,Debit,3675475,41.67,0.0245,3752586.8,0.9045
2025-09-01,Asia Pacific,E-commerce,Prepaid,873990,28.8,0.0246,619177.32,0.9071
2025-09-01,Asia Pacific,Fuel,Credit,4901807,89.1,0.0147,6419976.58,0.9118
2025-09-01,Asia Pacific,Fuel,Debit,3394154,43.94,0.0146,2177672.71,0.9121
2025-09-01,Asia Pacific,Fuel,Prepaid,906057,27.87,0.0142,358602.0,0.9153
2025-09-01,Latin America,Retail,Credit,2081852,80.78,0.0177,2976696.99,0.8652
2025-09-01,Latin America,Retail,Debit,1570754,40.9,0.0181,1162923.79,0.8741
2025-09-01,Latin America,Retail,Prepaid,463282,28.67,0.0178,236443.22,0.8649
2025-09-01,Latin America,Travel,Credit,2132909,83.83,0.0198,3540441.51,0.8626
2025-09-01,Latin America,Travel,Debit,1518156,41.12,0.0215,1342185.07,0.8647
2025-09-01,Latin America,Travel,Prepaid,437922,26.72,0.0224,262137.35,0.8618
2025-09-01,Latin America,Dining,Credit,2137791,88.28,0.0191,3604458.44,0.8738
2025-09-01,Latin America,Dining,Debit,1599527,40.65,0.0196,1274403.19,0.8617
2025-09-01,Latin America,Dining,Prepaid,455699,26.66,0.02,242967.61,0.8731
2025-09-01,Latin America,Healthcare,Credit,2202881,81.69,0.0163,2933355.8,0.8776
2025-09-01,Latin America,Healthcare,Debit,1590401,43.3,0.0158,1088053.14,0.8728
2025-09-01,Latin America,Healthcare,Prepaid,462493,29.39,0.0165,224306.1,0.8766
2025-09-01,Latin America,E-commerce,Credit,2382401,81.98,0.0234,4570106.41,0.8774
2025-09-01,Latin America,E-commerce,Debit,1719056,41.49,0.0236,1683173.7,0.8678
2025-09-01,Latin America,E-commerce,Prepaid,438880,27.28,0.0247,295775.74,0.8621
2025-09-01,Latin America,Fuel,Credit,2288103,85.3,0.0142,2771535.76,0.875
2025-09-01,Latin America,Fuel,Debit,1596339,43.24,0.0141,973297.69,0.8765
2025-09-01,Latin America,Fuel,Prepaid,456295,29.08,0.0149,197711.26,0.8649
2025-09-01,Middle East & Africa,Retail,Credit,1309967,86.39,0.018,2037019.43,0.8228
2025-09-01,Middle East & Africa,Retail,Debit,1027414,42.61,0.0183,801126.27,0.8302
2025-09-01,Middle East & Africa,Retail,Prepaid,269938,27.5,0.018,133624.68,0.8279
2025-09-01,Middle East & Africa,Travel,Credit,1447694,84.96,0.0223,2742674.85,0.8262
2025-09-01,Middle East & Africa,Travel,Debit,1009739,42.35,0.0226,966493.52,0.8223
2025-09-01,Middle East & Africa,Travel,Prepaid,257883,29.02,0.0216,161631.89,0.8283
2025-09-01,Middle East & Africa,Dining,Credit,1360419,85.61,0.02,2329218.22,0.8372
2025-09-01,Middle East & Africa,Dining,Debit,1005333,40.46,0.0196,797327.66,0.8231
2025-09-01,Middle East & Africa,Dining,Prepaid,267602,28.24,0.0193,145826.32,0.8294
2025-09-01,Middle East & Africa,Healthcare,Credit,1431209,84.72,0.0159,1928002.42,0.8285
2025-09-01,Middle East & Africa,Healthcare,Debit,1075987,41.51,0.0158,705625.96,0.8247
2025-09-01,Middle East & Africa,Healthcare,Prepaid,258499,27.61,0.0161,114889.34,0.8231
2025-09-01,Middle East & Africa,E-commerce,Credit,1480962,86.22,0.024,3064562.81,0.8347
2025-09-01,Middle East & Africa,E-commerce,Debit,1096031,40.2,0.0234,1031005.84,0.8223
2025-09-01,Middle East & Africa,E-commerce,Prepaid,257053,27.52,0.0236,166960.1,0.8267
2025-09-01,Middle East & Africa,Fuel,Credit,1474888,83.08,0.0147,1801309.25,0.8334
2025-09-01,Middle East & Africa,Fuel,Debit,1107750,43.06,0.0149,710725.92,0.834
2025-09-01,Middle East & Africa,Fuel,Prepaid,287814,27.44,0.0141,111350.41,0.8354
2025-10-01,North America,Retail,Credit,7070579,84.2,0.0182,10835102.59,0.9615
2025-10-01,North America,Retail,Debit,5065871,42.05,0.0182,3877249.15,0.965
2025-10-01,North America,Retail,Prepaid,1227805,27.24,0.0182,608603.5,0.9648
2025-10-01,North America,Travel,Credit,6736495,87.43,0.0224,13193085.76,0.9649
2025-10-01,North America,Travel,Debit,5119020,43.23,0.0223,4934431.97,0.9564
2025-10-01,North America,Travel,Prepaid,1235832,28.55,0.0227,801043.0,0.9544
2025-10-01,North America,Dining,Credit,6710016,83.93,0.0199,11207776.85,0.9615
2025-10-01,North America,Dining,Debit,4649103,39.94,0.0203,3769471.4,0.966
2025-10-01,North America,Dining,Prepaid,1370376,27.77,0.0196,745981.72,0.9636
2025-10-01,North America,Healthcare,Credit,6659579,85.32,0.0165,9375181.91,0.9567
2025-10-01,North America,Healthcare,Debit,4565976,43.77,0.0165,3297797.13,0.9534
2025-10-01,North America,Healthcare,Prepaid,1395006,28.36,0.0161,637033.89,0.962
2025-10-01,North America,E-commerce,Credit,6880868,89.08,0.0249,15262648.92,0.9543
2025-10-01,North America,E-commerce,Debit,4856545,40.69,0.0244,4821873.87,0.9525
2025-10-01,North America,E-commerce,Prepaid,1315268,29.11,0.0243,930234.3,0.9522
2025-10-01,North America,Fuel,Credit,6335921,81.02,0.0148,7597612.22,0.9636
2025-10-01,North America,Fuel,Debit,4934034,40.19,0.0144,2855635.42,0.9689
2025-10-01,North America,Fuel,Prepaid,1255806,28.45,0.0145,517993.02,0.9517
2025-10-01,Europe,Retail,Credit,4713905,82.21,0.0183,7091846.12,0.9468
2025-10-01,Europe,Retail,Debit,3654406,40.37,0.0179,2640438.91,0.9407
2025-10-01,Europe,Retail,Prepaid,972205,29.27,0.0178,506598.55,0.9469
2025-10-01,Europe,Travel,Credit,4772736,84.42,0.0219,8824212.11,0.9439
2025-10-01,Europe,Travel,Debit,3692320,43.84,0.0225,3642473.96,0.9416
2025-10-01,Europe,Travel,Prepaid,975986,27.37,0.0226,603735.09,0.9307
2025-10-01,Europe,Dining,Credit,4783093,84.14,0.0193,7767598.66,0.9458
2025-10-01,Europe,Dining,Debit,3722617,43.59,0.0203,3294270.17,0.9393
2025-10-01,Europe,Dining,Prepaid,987484,27.41,0.0201,543969.07,0.9472
2025-10-01,Europe,Healthcare,Credit,5037654,86.8,0.0164,7171119.22,0.9362
2025-10-01,Europe,Healthcare,Debit,3774323,40.64,0.0165,2530631.68,0.9353
2025-10-01,Europe,Healthcare,Prepaid,1038032,27.88,0.0165,477548.35,0.9477
2025-10-01,Europe,E-commerce,Credit,4816172,84.1,0.0272,11016459.17,0.9484
2025-10-01,Europe,E-commerce,Debit,3552876,41.05,0.0249,3631542.09,0.9424
2025-10-01,Europe,E-commerce,Prepaid,943114,28.55,0.025,673254.26,0.9442
2025-10-01,Europe,Fuel,Credit,4843616,89.19,0.0147,6350097.29,0.941
2025-10-01,Europe,Fuel,Debit,4001084,40.34,0.0143,2308184.5,0.945
2025-10-01,Europe,Fuel,Prepaid,948441,27.31,0.0147,380726.86,0.9401
2025-10-01,Asia Pacific,Retail,Credit,4762277,86.65,0.0178,7345458.38,0.9145
2025-10-01,Asia Pacific,Retail,Debit,3434742,43.49,0.0185,2763743.08,0.9081
2025-10-01,Asia Pacific,Retail,Prepaid,849270,29.17,0.0178,440932.58,0.9069
2025-10-01,Asia Pacific,Travel,Credit,4981916,81.33,0.0223,9035498.56,0.9109
2025-10-01,Asia Pacific,Travel,Debit,3356949,40.49,0.0229,3112562.44,0.9158
2025-10-01,Asia Pacific,Travel,Prepaid,971754,26.65,0.0219,567162.1,0.9027
2025-10-01,Asia Pacific,Dining,Credit,4633470,84.07,0.0198,7713013.03,0.9023
2025-10-01,Asia Pacific,Dining,Debit,3648985,40.54,0.02,2958938.96,0.9074
2025-10-01,Asia Pacific,Dining,Prepaid,879630,28.49,0.0247,619000.95,0.9048
2025-10-01,Asia Pacific,Healthcare,Credit,4942103,87.65,0.0166,7190534.1,0.9126
2025-10-01,Asia Pacific,Healthcare,Debit,3622555,41.54,0.0166,2498019.43,0.9065
2025-10-01,Asia Pacific,Healthcare,Prepaid,855415,28.76,0.0158,388744.55,0.9149
2025-10-01,Asia Pacific,E-commerce,Credit,5120015,82.78,0.0242,10256504.9,0.9026
2025-10-01,Asia Pacific,E-commerce,Debit,3457445,41.32,0.0251,3585470.17,0.9044
2025-10-01,Asia Pacific,E-commerce,Prepaid,946307,29.07,0.024,660228.57,0.9154
2025-10-01,Asia Pacific,Fuel,Credit,5044605,82.17,0.0144,5969011.63,0.9085
2025-10-01,Asia Pacific,Fuel,Debit,3281540,42.26,0.0146,2024727.11,0.9043
2025-10-01,Asia Pacific,Fuel,Prepaid,878222,29.23,0.0148,379909.16,0.9031
2025-10-01,Latin America,Retail,Credit,2151464,82.23,0.0181,3201995.21,0.8683
2025-10-01,Latin America,Retail,Debit,1599235,41.83,0.0181,1210726.68,0.8624
2025-10-01,Latin America,Retail,Prepaid,455459,27.63,0.0184,231578.06,0.8625
2025-10-01,Latin America,Travel,Credit,2153189,85.84,0.0221,4084755.77,0.8784
2025-10-01,Latin America,Travel,Debit,1542706,44.06,0.0224,1522572.43,0.8761
2025-10-01,Latin America,Travel,Prepaid,410807,28.28,0.0229,266040.04,0.8784
2025-10-01,Latin America,Dining,Credit,2325541,89.02,0.02,4140166.14,0.8734
2025-10-01,Latin America,Dining,Debit,1603402,43.61,0.02,1398572.57,0.8668
2025-10-01,Latin America,Dining,Prepaid,457989,27.54,0.0198,249722.27,0.8719
2025-10-01,Latin America,Healthcare,Credit,2285397,86.2,0.0161,3171536.85,0.8653
2025-10-01,Latin America,Healthcare,Debit,1670739,40.88,0.0167,1140521.59,0.872
2025-10-01,Latin America,Healthcare,Prepaid,461126,28.67,0.0161,212821.24,0.8745
2025-10-01,Latin America,E-commerce,Credit,2297926,83.93,0.0237,4571086.76,0.8665
2025-10-01,Latin America,E-commerce,Debit,1555850,40.06,0.0239,1489594.25,0.8774
2025-10-01,Latin America,E-commerce,Prepaid,440404,28.67,0.025,315658.64,0.867
2025-10-01,Latin America,Fuel,Credit,2174677,87.21,0.0148,2807008.11,0.8704
2025-10-01,Latin America,Fuel,Debit,1773580,41.11,0.0148,1079135.41,0.8617
2025-10-01,Latin America,Fuel,Prepaid,457668,27.28,0.0146,182272.29,0.8707
2025-10-01,Middle East & Africa,Retail,Credit,1500884,82.86,0.0185,2300744.34,0.8331
2025-10-01,Middle East & Africa,Retail,Debit,1065966,41.5,0.0184,814015.59,0.827
2025-10-01,Middle East & Africa,Retail,Prepaid,268500,29.04,0.0177,137990.36,0.8229
2025-10-01,Middle East & Africa,Travel,Credit,1339859,81.95,0.0225,2470623.62,0.8251
2025-10-01,Middle East & Africa,Travel,Debit,962535,43.39,0.0225,939723.28,0.8372
2025-10-01,Middle East & Africa,Travel,Prepaid,259566,28.63,0.0218,162003.79,0.8269
2025-10-01,Middle East & Africa,Dining,Credit,1459181,82.25,0.0195,2340335.44,0.8258
2025-10-01,Middle East & Africa,Dining,Debit,994433,42.57,0.0197,833951.26,0.8262
2025-10-01,Middle East & Africa,Dining,Prepaid,283196,29.32,0.0193,160271.06,0.8283
2025-10-01,Middle East & Africa,Healthcare,Credit,1334290,85.04,0.0162,1838289.74,0.8339
2025-10-01,Middle East & Africa,Healthcare,Debit,1072693,43.23,0.0166,769836.27,0.822
2025-10-01,Middle East & Africa,Healthcare,Prepaid,265858,28.72,0.0166,126769.53,0.837
2025-10-01,Middle East & Africa,E-commerce,Credit,1430661,86.93,0.0239,2972260.59,0.826
2025-10-01,Middle East & Africa,E-commerce,Debit,1023810,41.48,0.0243,1031854.58,0.8318
2025-10-01,Middle East & Africa,E-commerce,Prepaid,252439,27.91,0.0238,167708.2,0.8243
2025-10-01,Middle East & Africa,Fuel,Credit,1339219,85.01,0.0143,1627934.61,0.8337
2025-10-01,Middle East & Africa,Fuel,Debit,1028391,43.85,0.0151,680921.2,0.8378
2025-10-01,Middle East & Africa,Fuel,Prepaid,265499,28.39,0.0147,110820.76,0.8315
2025-11-01,North America,Retail,Credit,6690039,88.58,0.0178,10548777.04,0.9578
2025-11-01,North America,Retail,Debit,5013360,41.73,0.0179,3745034.46,0.9553
2025-11-01,North America,Retail,Prepaid,1391892,28.03,0.0185,721692.82,0.9598
2025-11-01,North America,Travel,Credit,6993868,86.28,0.0226,13637966.42,0.9682
2025-11-01,North America,Travel,Debit,5148351,40.04,0.022,4535638.02,0.966
2025-11-01,North America,Travel,Prepaid,1332955,28.55,0.0226,860150.52,0.9628
2025-11-01,North America,Dining,Credit,6529863,86.54,0.0197,11132238.32,0.9553
2025-11-01,North America,Dining,Debit,5042366,43.43,0.0203,4445943.08,0.9506
2025-11-01,North America,Dining,Prepaid,1362205,29.17,0.02,794636.07,0.958
2025-11-01,North America,Healthcare,Credit,6882712,85.16,0.0166,9729508.89,0.954
2025-11-01,North America,Healthcare,Debit,4900113,40.96,0.0166,3331930.73,0.9562
2025-11-01,North America,Healthcare,Prepaid,1403297,27.67,0.0164,636840.95,0.9563
2025-11-01,North America,E-commerce,Credit,6693104,86.94,0.0249,14488445.52,0.9521
2025-11-01,North America,E-commerce,Debit,5069380,41.35,0.0248,5198101.47,0.9531
2025-11-01,North America,E-commerce,Prepaid,1357558,27.71,0.025,940594.81,0.9563
2025-11-01,North America,Fuel,Credit,7318155,80.76,0.015,8865588.16,0.9517
2025-11-01,North America,Fuel,Debit,5117117,42.65,0.0147,3208126.04,0.9645
2025-11-01,North America,Fuel,Prepaid,1236796,28.57,0.0146,515918.88,0.9542
2025-11-01,Europe,Retail,Credit,4832754,84.58,0.0188,7684637.49,0.9459
2025-11-01,Europe,Retail,Debit,3533803,40.67,0.0178,2558052.32,0.9449
2025-11-01,Europe,Retail,Prepaid,941497,27.74,0.0187,488471.59,0.9424
2025-11-01,Europe,Travel,Credit,5193205,82.16,0.0228,9728406.23,0.9361
2025-11-01,Europe,Travel,Debit,3648165,41.34,0.022,3317695.38,0.9416
2025-11-01,Europe,Travel,Prepaid,975737,26.88,0.0226,592798.48,0.9317
2025-11-01,Europe,Dining,Credit,5296978,85.7,0.0192,8715939.45,0.9492
2025-11-01,Europe,Dining,Debit,3480938,39.93,0.0198,2752112.79,0.9419
2025-11-01,Europe,Dining,Prepaid,1055483,29.21,0.0201,619695.37,0.9395
2025-11-01,Europe,Healthcare,Credit,4959069,83.9,0.0162,6740401.85,0.9473
2025-11-01,Europe,Healthcare,Debit,4018306,43.85,0.0165,2907488.22,0.9431
2025-11-01,Europe,Healthcare,Prepaid,960154,27.6,0.0158,418656.65,0.9368
2025-11-01,Europe,E-commerce,Credit,4766106,86.69,0.0243,10039614.38,0.9442
2025-11-01,Europe,E-commerce,Debit,3951939,42.43,0.0238,3990616.0,0.9469
2025-11-01,Europe,E-commerce,Prepaid,944648,28.88,0.0247,673901.47,0.9375
2025-11-01,Europe,Fuel,Credit,5188260,84.79,0.0149,6554635.0,0.9384
2025-11-01,Europe,Fuel,Debit,3535170,43.92,0.0151,2344587.1,0.9459
2025-11-01,Europe,Fuel,Prepaid,903469,26.73,0.0146,352561.1,0.9458
2025-11-01,Asia Pacific,Retail,Credit,4674713,85.91,0.0182,7308989.69,0.9082
2025-11-01,Asia Pacific,Retail,Debit,3577548,41.7,0.0178,2655295.55,0.9179
2025-11-01,Asia Pacific,Retail,Prepaid,988551,29.0,0.0188,538955.78,0.9174
2025-11-01,Asia Pacific,Travel,Credit,4989221,82.41,0.0221,9086470.1,0.9035
2025-11-01,Asia Pacific,Travel,Debit,3525516,43.5,0.0224,3435149.94,0.9101
2025-11-01,Asia Pacific,Travel,Prepaid,869735,27.44,0.0227,541822.03,0.9131
2025-11-01,Asia Pacific,Dining,Credit,4846467,82.18,0.0202,8045157.88,0.909
2025-11-01,Asia Pacific,Dining,Debit,3298144,40.91,0.02,2698659.28,0.9048
2025-11-01,Asia Pacific,Dining,Prepaid,962273,26.85,0.02,516748.47,0.9088
2025-11-01,Asia Pacific,Healthcare,Credit,4974976,88.65,0.0159,7012103.99,0.9173
2025-11-01,Asia Pacific,Healthcare,Debit,3663979,40.98,0.016,2402517.34,0.9096
2025-11-01,Asia Pacific,Healthcare,Prepaid,983618,26.98,0.0159,421956.26,0.9106
2025-11-01,Asia Pacific,E-commerce,Credit,4982401,86.63,0.0238,10272704.49,0.9168
2025-11-01,Asia Pacific,E-commerce,Debit,3757020,42.42,0.0247,3936772.68,0.9126
2025-11-01,Asia Pacific,E-commerce,Prepaid,906601,28.66,0.0247,641802.73,0.9078
2025-11-01,Asia Pacific,Fuel,Credit,4918298,88.03,0.0148,6407571.12,0.9156
2025-11-01,Asia Pacific,Fuel,Debit,3358798,40.27,0.0144,1947642.37,0.9025
2025-11-01,Asia Pacific,Fuel,Prepaid,960398,28.68,0.0151,415989.13,0.903
2025-11-01,Latin America,Retail,Credit,2215149,88.86,0.0214,4212316.44,0.8713
2025-11-01,Latin America,Retail,Debit,1521903,42.15,0.0178,1141825.51,0.876
2025-11-01,Latin America,Retail,Prepaid,468612,27.62,0.0181,234286.98,0.8731
2025-11-01,Latin America,Travel,Credit,2370422,85.86,0.0224,4559146.41,0.8652
2025-11-01,Latin America,Travel,Debit,1626059,41.83,0.0224,1523769.33,0.8638
2025-11-01,Latin America,Travel,Prepaid,466039,28.0,0.0228,297514.32,0.8692
2025-11-01,Latin America,Dining,Credit,2299779,86.41,0.0194,3855042.11,0.8752
2025-11-01,Latin America,Dining,Debit,1707465,41.2,0.0199,1399826.16,0.8785
2025-11-01,Latin America,Dining,Prepaid,408981,28.58,0.0204,238434.51,0.8696
2025-11-01,Latin America,Healthcare,Credit,2382053,86.74,0.0162,3347046.83,0.8679
2025-11-01,Latin America,Healthcare,Debit,1781071,43.38,0.0161,1243849.34,0.865
2025-11-01,Latin America,Healthcare,Prepaid,451400,28.56,0.0165,212726.23,0.8622
2025-11-01,Latin America,E-commerce,Credit,2395357,84.89,0.0239,4860087.3,0.8681
2025-11-01,Latin America,E-commerce,Debit,1781930,43.46,0.0246,1905255.42,0.8785
2025-11-01,Latin America,E-commerce,Prepaid,438538,28.5,0.0241,301189.92,0.8785
2025-11-01,Latin America,Fuel,Credit,2356354,85.24,0.0146,2932377.68,0.8662
2025-11-01,Latin America,Fuel,Debit,1705721,43.5,0.0144,1068371.75,0.8682
2025-11-01,Latin America,Fuel,Prepaid,409498,28.23,0.0149,172215.86,0.8753
2025-11-01,Middle East & Africa,Retail,Credit,1493563,84.64,0.0185,2338653.78,0.8244
2025-11-01,Middle East & Africa,Retail,Debit,973661,41.12,0.0185,740729.19,0.8241
2025-11-01,Middle East & Africa,Retail,Prepaid,259733,28.66,0.0185,137707.71,0.8219
2025-11-01,Middle East & Africa,Travel,Credit,1465535,86.52,0.0224,2840136.06,0.8381
2025-11-01,Middle East & Africa,Travel,Debit,975322,41.69,0.0229,931227.25,0.8357
2025-11-01,Middle East & Africa,Travel,Prepaid,290538,29.33,0.0218,185753.34,0.8247
2025-11-01,Middle East & Africa,Dining,Credit,1313122,86.28,0.0204,2311130.12,0.8316
2025-11-01,Middle East & Africa,Dining,Debit,1111281,41.6,0.0199,919891.54,0.8223
2025-11-01,Middle East & Africa,Dining,Prepaid,260722,28.53,0.0198,147261.48,0.8375
2025-11-01,Middle East & Africa,Healthcare,Credit,1448978,86.63,0.0161,2020957.9,0.8349
2025-11-01,Middle East & Africa,Healthcare,Debit,1059815,43.53,0.0165,761251.63,0.8325
2025-11-01,Middle East & Africa,Healthcare,Prepaid,262217,27.63,0.0164,118812.48,0.8237
2025-11-01,Middle East & Africa,E-commerce,Credit,1319949,86.43,0.0243,2772373.4,0.8302
2025-11-01,Middle East & Africa,E-commerce,Debit,954720,42.31,0.0245,989542.16,0.8262
2025-11-01,Middle East & Africa,E-commerce,Prepaid,282678,27.11,0.0248,190031.8,0.8297
2025-11-01,Middle East & Africa,Fuel,Credit,1447122,85.61,0.0147,1821093.51,0.8234
2025-11-01,Middle East & Africa,Fuel,Debit,961413,43.24,0.0151,627728.81,0.8248
2025-11-01,Middle East & Africa,Fuel,Prepaid,285616,28.16,0.0143,115001.75,0.8306
2025-12-01,North America,Retail,Credit,7154452,85.16,0.0183,11149784.67,0.9616
2025-12-01,North America,Retail,Debit,5149818,40.42,0.0186,3871807.54,0.9649
2025-12-01,North America,Retail,Prepaid,1408036,27.11,0.0187,713704.69,0.9619
2025-12-01,North America,Travel,Credit,6465131,87.55,0.0224,12679529.16,0.9528
2025-12-01,North America,Travel,Debit,4683789,40.58,0.0219,4162193.45,0.9612
2025-12-01,North America,Travel,Prepaid,1384086,29.34,0.0217,881331.23,0.9601
2025-12-01,North America,Dining,Credit,6665325,84.35,0.0198,11131422.94,0.9685
2025-12-01,North America,Dining,Debit,4581226,43.87,0.0196,3939544.61,0.9604
2025-12-01,North America,Dining,Prepaid,1369693,27.85,0.02,762803.31,0.9615
2025-12-01,North America,Healthcare,Credit,7026789,89.13,0.0163,10208786.11,0.9572
2025-12-01,North America,Healthcare,Debit,5009962,40.32,0.016,3231693.09,0.9661
2025-12-01,North America,Healthcare,Prepaid,1255279,27.44,0.0159,547656.96,0.9664
2025-12-01,North America,E-commerce,Credit,7312786,82.59,0.0245,14796437.61,0.9573
2025-12-01,North America,E-commerce,Debit,4683531,40.21,0.0245,4614222.28,0.9553
2025-12-01,North America,E-commerce,Prepaid,1285614,27.72,0.0278,990720.66,0.952
2025-12-01,North America,Fuel,Credit,6546073,86.65,0.0147,8338418.53,0.9607
2025-12-01,North America,Fuel,Debit,4637373,44.08,0.0149,3045824.65,0.9638
2025-12-01,North America,Fuel,Prepaid,1245955,28.44,0.0146,517359.34,0.9662
2025-12-01,Europe,Retail,Credit,5196372,82.05,0.0182,7760236.59,0.9493
2025-12-01,Europe,Retail,Debit,3694979,42.44,0.0178,2790986.42,0.9321
2025-12-01,Europe,Retail,Prepaid,923772,28.14,0.0178,462634.9,0.9318
2025-12-01,Europe,Travel,Credit,5225181,83.58,0.0221,9652091.42,0.9357
2025-12-01,Europe,Travel,Debit,3955046,39.94,0.022,3475343.9,0.9377
2025-12-01,Europe,Travel,Prepaid,1056513,26.89,0.0222,630787.89,0.948
2025-12-01,Europe,Dining,Credit,4845408,83.36,0.0201,8118233.95,0.946
2025-12-01,Europe,Dining,Debit,3728436,42.84,0.0198,3162719.97,0.9469
2025-12-01,Europe,Dining,Prepaid,990904,29.11,0.0199,574027.61,0.9338
2025-12-01,Europe,Healthcare,Credit,5475666,83.68,0.0161,7377430.02,0.9445
2025-12-01,Europe,Healthcare,Debit,4014290,42.4,0.0163,2774185.41,0.9466
2025-12-01,Europe,Healthcare,Prepaid,979161,26.63,0.0159,414540.37,0.9403
2025-12-01,Europe,E-commerce,Credit,4828858,83.97,0.0238,9650382.77,0.9444
2025-12-01,Europe,E-commerce,Debit,3467457,43.99,0.0247,3767824.12,0.9439
2025-12-01,Europe,E-commerce,Prepaid,943348,28.58,0.0245,660518.66,0.934
2025-12-01,Europe,Fuel,Credit,5508158,85.02,0.0091,4261510.0,0.9358
2025-12-01,Europe,Fuel,Debit,3691476,43.6,0.0151,2430422.06,0.9459
2025-12-01,Europe,Fuel,Prepaid,952166,29.25,0.015,417803.87,0.9382
2025-12-01,Asia Pacific,Retail,Credit,4682023,81.43,0.0178,6786004.97,0.9142
2025-12-01,Asia Pacific,Retail,Debit,3778218,40.14,0.0179,2714748.62,0.9144
2025-12-01,Asia Pacific,Retail,Prepaid,936243,29.05,0.0183,497689.78,0.9184
2025-12-01,Asia Pacific,Travel,Credit,4767935,86.96,0.0223,9246206.7,0.9096
2025-12-01,Asia Pacific,Travel,Debit,3535631,43.63,0.023,3547965.33,0.9136
2025-12-01,Asia Pacific,Travel,Prepaid,914161,29.15,0.0225,599585.26,0.9145
2025-12-01,Asia Pacific,Dining,Credit,4992027,87.12,0.02,8698325.26,0.9053
2025-12-01,Asia Pacific,Dining,Debit,3662029,43.36,0.0152,2413436.48,0.9169
2025-12-01,Asia Pacific,Dining,Prepaid,932374,28.3,0.0199,525097.05,0.9185
2025-12-01,Asia Pacific,Healthcare,Credit,4961416,85.2,0.0166,7017020.78,0.905
2025-12-01,Asia Pacific,Healthcare,Debit,3287382,42.06,0.0166,2295099.16,0.9182
2025-12-01,Asia Pacific,Healthcare,Prepaid,916723,27.65,0.0161,408022.07,0.903
2025-12-01,Asia Pacific,E-commerce,Credit,5146391,85.33,0.024,10539707.91,0.9148
2025-12-01,Asia Pacific,E-commerce,Debit,3311504,41.13,0.0241,3282702.62,0.9048
2025-12-01,Asia Pacific,E-commerce,Prepaid,963549,27.21,0.0245,642319.08,0.9064
2025-12-01,Asia Pacific,Fuel,Credit,5161115,87.77,0.0148,6704167.13,0.9015
2025-12-01,Asia Pacific,Fuel,Debit,3506311,41.95,0.0148,2176965.57,0.9074
2025-12-01,Asia Pacific,Fuel,Prepaid,945357,27.59,0.0146,380815.45,0.901
2025-12-01,Latin America,Retail,Credit,2413164,83.76,0.0179,3618218.69,0.8631
2025-12-01,Latin America,Retail,Debit,1657727,42.06,0.0178,1241091.23,0.864
2025-12-01,Latin America,Retail,Prepaid,410511,27.04,0.0183,203102.17,0.8727
2025-12-01,Latin America,Travel,Credit,2171818,83.29,0.0222,4015963.11,0.8688
2025-12-01,Latin America,Travel,Debit,1575435,40.36,0.0227,1443244.94,0.8689
2025-12-01,Latin America,Travel,Prepaid,460517,27.59,0.0219,278258.74,0.8689
2025-12-01,Latin America,Dining,Credit,2220204,82.44,0.0202,3697142.26,0.8646
2025-12-01,Latin America,Dining,Debit,1537743,43.02,0.0197,1303363.7,0.877
2025-12-01,Latin America,Dining,Prepaid,413059,27.94,0.0194,223909.08,0.8729
2025-12-01,Latin America,Healthcare,Credit,2186247,85.43,0.0162,3025551.66,0.8752
2025-12-01,Latin America,Healthcare,Debit,1716758,43.11,0.0161,1191564.36,0.8766
2025-12-01,Latin America,Healthcare,Prepaid,436929,28.96,0.0167,211317.05,0.8681
2025-12-01,Latin America,E-commerce,Credit,2129530,80.93,0.0238,4101749.68,0.864
2025-12-01,Latin America,E-commerce,Debit,1659840,40.89,0.0248,1683333.96,0.8731
2025-12-01,Latin America,E-commerce,Prepaid,425767,28.66,0.0251,306333.69,0.8689
2025-12-01,Latin America,Fuel,Credit,2194848,87.22,0.0147,2814013.4,0.8656
2025-12-01,Latin America,Fuel,Debit,1567551,40.95,0.0147,943559.23,0.8746
2025-12-01,Latin America,Fuel,Prepaid,462250,27.29,0.0152,191763.21,0.8756
2025-12-01,Middle East & Africa,Retail,Credit,1351098,87.63,0.0185,2190454.16,0.8333
2025-12-01,Middle East & Africa,Retail,Debit,1037787,44.07,0.0179,818637.55,0.8315
2025-12-01,Middle East & Africa,Retail,Prepaid,278873,26.97,0.018,135383.84,0.8223
2025-12-01,Middle East & Africa,Travel,Credit,1530987,84.37,0.0229,2958103.99,0.8319
2025-12-01,Middle East & Africa,Travel,Debit,969501,41.61,0.0217,875411.96,0.8268
